UtilityKey,Company,UltimatePa,TotalRetai,TotalRet01,TotalRet02,AvgRevPerU,AvgUltCust,AvgResiden,AvgCommeri,AvgIndustr,UtilitySta,layer,path
4090532,"Rolling Hills Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,KS,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4058792,"Bluebonnet Electric Cooperative, Inc.",,293906,119740,3013223,2454.53,9.75,11.11,9.34,6.08,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059121,"Central New Mexico Electric Cooperative, Inc.",,36248,18758,232868,1932.4,15.57,16.55,28.15,7.25,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059129,"Central Texas Electric Cooperative, Inc.",,71982,44944,747862,1601.59,9.63,10.18,9.43,7.58,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061440,Mid-South Synergy Inc,,131883,37349,921342,3531.1,14.31,15.43,15.42,11.2,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062101,"Otero County Electric Cooperative, Inc.",,33957,20269,196947,1675.32,17.24,18.1,16,0,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062224,"Pedernales Electric Cooperative, Inc.",,852078,417944,7617641,2038.74,11.19,11.3,12.55,5.49,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062618,"Rio Grande Electric Cooperative, Inc.",,60725,14259,487135,4258.71,12.47,17.53,14.01,9.81,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062618,"Rio Grande Electric Cooperative, Inc.",,60725,14259,487135,4258.71,12.47,17.53,14.01,9.81,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062760,"Sam Houston Electric Cooperative, Inc.",,235222,87022,1646349,2703.02,14.29,14.94,14.92,11.76,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062766,"San Bernard Electric Cooperative, Inc.",,99929,31775,766663,3144.89,13.03,14.68,11.93,9.56,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062784,"San Luis Valley Rural Electric Cooperative, Inc.",,34452,13066,219460,2636.77,15.7,16.94,12.62,16.59,CO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062986,"Socorro Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063102,"Southwest Texas Electric Cooperative, Inc.",,30729,9911,261594,3100.49,11.75,15.51,15.9,10.24,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060765,"Jasper-Newton Electric Cooperative, Inc.",,58777,23540,468261,2496.9,12.55,13.72,15.43,9.26,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060774,Jemez Mountains Electric Cooperative Inc.,,47028,31565,358552,1489.88,13.12,13.5,12.88,11.28,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060903,"Kit Carson Electric Cooperative, Inc.",,44247,30284,298978,1461.07,14.8,15.88,13.8,11.94,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061542,"Mohave Electric Cooperative, Inc.",,91655,44133,778332,2076.79,11.78,12.38,11.56,9.37,AZ,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061702,"Navopache Electric Cooperative, Inc.",,64119,44839,476252,1429.98,13.46,14.67,12.5,11.01,AZ,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4082545,Garkane Energy Cooperative Inc.,,28730,15042,284109,1909.99,10.11,10.56,10.1,6.94,AZ,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4082545,Garkane Energy Cooperative Inc.,,28730,15042,284109,1909.99,10.11,10.56,10.1,6.94,UT,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4058482,Anza Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,CA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059659,"Dixie Escalante Rural Electric Association, Inc.",,49076,29418,674167,1668.23,7.28,7.65,6.63,7,AZ,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063696,"Valley Electric Association, Inc.",,73479,24312,585570,3022.33,12.55,14.35,10.42,9.82,NV,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063696,"Valley Electric Association, Inc.",,73479,24312,585570,3022.33,12.55,14.35,10.42,9.82,CA,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062253,Penoyer Valley Electric Coop,,0,0,0,0,0,0,0,0,NV,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059370,Columbus Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059711,Duncan Valley Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,AZ,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059711,Duncan Valley Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060278,"Graham County Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,AZ,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063260,Sulphur Springs Valley E C Inc,,131195,53507,897682,2451.92,14.61,16.25,13.53,11.76,AZ,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063493,Trico Electric Cooperative Inc.,,108396,51823,810828,2091.66,13.37,14.28,12.22,7.8,AZ,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059370,Columbus Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,AZ,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061702,"Navopache Electric Cooperative, Inc.",,64119,44839,476252,1429.98,13.46,14.67,12.5,11.01,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062929,"Sierra Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059426,Continental Divide Electric Cooperative Inc.,,54816,23579,580086,2324.78,9.45,14.47,12.09,6.23,AZ,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059854,"Empire Electric Association, Inc.",,58420,16841,617362,3468.92,9.46,15.04,10.58,7.1,UT,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061919,"Northern Rio Arriba Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059426,Continental Divide Electric Cooperative Inc.,,54816,23579,580086,2324.78,9.45,14.47,12.09,6.23,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059854,"Empire Electric Association, Inc.",,58420,16841,617362,3468.92,9.46,15.04,10.58,7.1,CO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062787,"San Miguel Power Assn, Inc",,30769,14342,209806,2145.38,14.67,15.79,13.26,16.59,CO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060952,"La Plata Electric Association, Inc.",,109481,46027,940579,2378.63,11.64,16.24,12.23,7.28,CO,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4058610,"Bandera Electric Cooperative, Inc.",,77200,39877,742094,1935.95,10.4,10.76,9.7,7.93,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061371,"Medina Electric Cooperative, Inc.",,154509,36101,1461931,4279.91,10.57,13.27,11.24,8.95,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061969,Nueces Electric Cooperative Inc.,,98062,47739,797090,2054.13,12.3,12.44,11.55,17.33,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062789,San Patricio Electric Cooperative Inc.,,32450,12208,237860,2658.09,13.64,14.5,14.54,11,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060744,"Jackson Electric Cooperative, Inc.",,73942,17184,836570,4302.96,8.84,12.67,12.39,7.48,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063987,"Wharton County Electric Cooperative, Inc.",,27112,6512,240899,4163.39,11.25,13.32,12.68,8.7,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061243,"Magic Valley Electric Cooperative, Inc.",,298755,133394,2691691,2239.64,11.1,11.38,11.85,9.7,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060358,"Guadalupe Valley Electric Cooperative, Inc.",,283703,95781,2877413,2962,9.86,12.5,11.76,6.45,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060833,"Karnes Electric Cooperative, Inc.",,126597,22276,1303138,5683.11,9.71,11.29,10.9,7.57,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063740,"Victoria Electric Cooperative, Inc.",,67356,24369,620886,2764,10.85,12.22,12.33,8.72,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059997,"Fayette Electric Cooperative, Inc.",,34413,15710,324371,2190.52,10.61,11.7,11.21,8.04,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059203,Choctaw Electric Coop Inc,,60946,20934,514726,2911.34,11.84,14.53,9.48,6.94,OK,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059282,"Cms Electric Cooperative, Inc.",,28988,5871,220044,4937.49,13.17,19.62,15.57,9.17,KS,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059322,"Coleman County Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059466,"Cotton Electric Cooperative, Inc.",,89751,23278,856620,3855.61,10.48,13.01,11.12,7.57,OK,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059586,"Deaf Smith Electric Cooperative, Inc.",,84369,15189,841485,5554.61,10.03,11.43,7.93,10.38,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4059983,"Farmers' Electric Cooperative, Inc. of New Mexico",,46111,13496,386508,3416.64,11.93,13.53,13.31,10.21,NM,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060072,"Fort Belknap Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4060317,"Greenbelt Electric Cooperative, Inc",,26595,5556,200414,4786.72,13.27,19.68,16.69,11.66,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061085,Lighthouse Electric Cooperative,,34986,9447,260755,3703.4,13.42,16.45,9.12,14.79,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061821,Ninnescah Rural Electric Cooperative,,0,0,0,0,0,0,0,0,KS,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061933,Northfork Electric Cooperative Inc.,,0,0,0,0,0,0,0,0,OK,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4061947,Northwestern Electric Cooperative Inc.,,44041,11906,348329,3699.06,12.64,16.53,13.69,8.1,OK,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062255,People's Electric Cooperative,,101427,22731,812187,4462.06,12.49,12.96,16.39,9.38,OK,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062318,"Pioneer Electric Cooperative, Inc.",,91124,16590,912747,5492.71,9.98,12.59,11.17,8.96,KS,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062600,Rich Mountain Electric Cooperative Inc,,0,0,0,0,0,0,0,0,AR,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062600,Rich Mountain Electric Cooperative Inc,,0,0,0,0,0,0,0,0,OK,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4062705,"Rural Electric Cooperative, Inc.",,55825,12439,523939,4487.9,10.65,12.47,11.8,7.5,OK,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063030,South Plains Electric Cooperative Inc.,,207687,69941,1675195,2969.46,12.4,13.52,13.72,10.46,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063100,"Southwest Rural Electric Association, Inc.",,0,0,0,0,0,0,0,0,OK,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063100,"Southwest Rural Electric Association, Inc.",,0,0,0,0,0,0,0,0,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063297,"Swisher Electric Cooperative, Inc.",,0,0,0,0,0,0,0,0,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063332,Taylor Electric Cooperative Inc,,66584,20129,442521,3307.86,15.05,18.09,15.6,8.39,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
4063487,"Tri-County Electric Cooperative, Inc.",,426297,131936,3225521,3231.09,13.22,13.76,12.93,11.21,TX,Electric Territory Cooperative,/Users/bill/Local/Sanya/Electric Territory Cooperative (1)/|layername=Electric Territory Cooperative
